,0
4141,3.0
4142,3.0
4143,3.0
4144,3.0
4145,3.0
4146,3.0
4147,7.0
4148,3.0
4149,3.0
4150,3.0
4151,3.0
4152,8.0
4153,3.0
4154,2.0
4155,3.0
4156,3.0
4157,4.0
4158,4.0
4159,4.0
4160,4.0
4161,4.0
4162,4.0
4163,4.0
4164,4.0
4165,4.0
4166,4.0
4167,4.0
4168,4.0
4169,4.0
4170,4.0
4171,4.0
4172,4.0
4173,4.0
4174,4.0
4175,4.0
4176,4.0
4177,4.0
4178,4.0
4179,4.0
4180,4.0
4181,4.0
4182,4.0
4183,4.0
4184,4.0
4185,4.0
4186,4.0
4187,4.0
4188,6.0
4189,4.0
4190,4.0
4191,4.0
4192,4.0
4193,4.0
4194,4.0
4195,4.0
4196,4.0
4197,4.0
4198,4.0
4199,4.0
4200,4.0
4201,4.0
4202,4.0
4203,4.0
4204,4.0
4205,4.0
4206,4.0
4207,4.0
4208,4.0
4209,4.0
4210,4.0
4211,4.0
4212,4.0
4213,4.0
4214,4.0
4215,4.0
4216,4.0
4217,4.0
4218,4.0
4219,4.0
4220,4.0
4221,4.0
4222,4.0
4223,4.0
4224,4.0
4225,4.0
4226,4.0
4227,4.0
4228,4.0
4229,4.0
4230,4.0
4231,9.0
4232,4.0
4233,4.0
4234,4.0
4235,4.0
4236,4.0
4237,9.0
4238,4.0
4239,4.0
4240,4.0
4241,4.0
4242,4.0
4243,4.0
4244,4.0
4245,4.0
4246,4.0
4247,4.0
4248,4.0
4249,4.0
4250,4.0
4251,4.0
4252,4.0
4253,4.0
4254,4.0
4255,4.0
4256,4.0
4257,4.0
4258,4.0
4259,4.0
4260,4.0
4261,4.0
4262,4.0
4263,4.0
4264,4.0
4265,4.0
4266,4.0
4267,4.0
4268,4.0
4269,4.0
4270,4.0
4271,4.0
4272,4.0
4273,4.0
4274,4.0
4275,4.0
4276,4.0
4277,4.0
4278,4.0
4279,4.0
4280,6.0
4281,4.0
4282,4.0
4283,4.0
4284,4.0
4285,4.0
4286,4.0
4287,4.0
4288,4.0
4289,4.0
4290,4.0
4291,4.0
4292,4.0
4293,4.0
4294,4.0
4295,9.0
4296,4.0
4297,4.0
4298,4.0
4299,4.0
4300,4.0
4301,4.0
4302,4.0
4303,4.0
4304,4.0
4305,4.0
4306,4.0
4307,4.0
4308,4.0
4309,4.0
4310,4.0
4311,4.0
4312,4.0
4313,4.0
4314,4.0
4315,4.0
4316,4.0
4317,4.0
4318,4.0
4319,4.0
4320,4.0
4321,4.0
4322,4.0
4323,4.0
4324,4.0
4325,4.0
4326,4.0
4327,4.0
4328,4.0
4329,4.0
4330,6.0
4331,4.0
4332,4.0
4333,4.0
4334,4.0
4335,4.0
4336,4.0
4337,4.0
4338,4.0
4339,4.0
4340,4.0
4341,4.0
4342,4.0
4343,4.0
4344,4.0
4345,4.0
4346,4.0
4347,4.0
4348,4.0
4349,4.0
4350,4.0
4351,4.0
4352,4.0
4353,4.0
4354,4.0
4355,4.0
4356,4.0
4357,4.0
4358,4.0
4359,4.0
4360,4.0
4361,4.0
4362,4.0
4363,4.0
4364,4.0
4365,4.0
4366,4.0
4367,4.0
4368,4.0
4369,4.0
4370,4.0
4371,4.0
4372,4.0
4373,4.0
4374,4.0
4375,4.0
4376,4.0
4377,4.0
4378,8.0
4379,4.0
4380,9.0
4381,4.0
4382,4.0
4383,4.0
4384,4.0
4385,4.0
4386,4.0
4387,4.0
4388,9.0
4389,4.0
4390,4.0
4391,4.0
4392,4.0
4393,4.0
4394,4.0
4395,4.0
4396,4.0
4397,4.0
4398,4.0
4399,4.0
4400,4.0
4401,4.0
4402,4.0
4403,4.0
4404,4.0
4405,4.0
4406,4.0
4407,4.0
4408,4.0
4409,4.0
4410,4.0
4411,4.0
4412,4.0
4413,4.0
4414,4.0
4415,4.0
4416,9.0
4417,4.0
4418,4.0
4419,4.0
4420,4.0
4421,4.0
4422,4.0
4423,4.0
4424,4.0
4425,4.0
4426,9.0
4427,4.0
4428,4.0
4429,4.0
4430,4.0
4431,4.0
4432,4.0
4433,4.0
4434,4.0
4435,4.0
4436,4.0
4437,4.0
4438,4.0
4439,4.0
4440,4.0
4441,4.0
4442,4.0
4443,4.0
4444,4.0
4445,4.0
4446,4.0
4447,4.0
4448,4.0
4449,4.0
4450,4.0
4451,4.0
4452,4.0
4453,4.0
4454,4.0
4455,4.0
4456,4.0
4457,4.0
4458,4.0
4459,4.0
4460,4.0
4461,4.0
4462,4.0
4463,4.0
4464,4.0
4465,4.0
4466,4.0
4467,4.0
4468,4.0
4469,4.0
4470,4.0
4471,4.0
4472,4.0
4473,4.0
4474,4.0
4475,4.0
4476,4.0
4477,4.0
4478,4.0
4479,4.0
4480,4.0
4481,4.0
4482,4.0
4483,4.0
4484,4.0
4485,6.0
4486,4.0
4487,4.0
4488,4.0
4489,4.0
4490,4.0
4491,4.0
4492,4.0
4493,4.0
4494,4.0
4495,4.0
4496,4.0
4497,4.0
4498,4.0
4499,4.0
4500,4.0
4501,4.0
4502,4.0
4503,4.0
4504,4.0
4505,4.0
4506,4.0
4507,4.0
4508,4.0
4509,4.0
4510,4.0
4511,4.0
4512,4.0
4513,4.0
4514,4.0
4515,4.0
4516,4.0
4517,4.0
4518,4.0
4519,4.0
4520,4.0
4521,4.0
4522,4.0
4523,4.0
4524,9.0
4525,4.0
4526,4.0
4527,4.0
4528,4.0
4529,4.0
4530,4.0
4531,4.0
4532,4.0
4533,4.0
4534,4.0
4535,4.0
4536,4.0
4537,4.0
4538,4.0
4539,4.0
4540,4.0
4541,4.0
4542,4.0
4543,4.0
4544,4.0
4545,4.0
4546,4.0
4547,4.0
4548,4.0
4549,4.0
4550,4.0
4551,4.0
4552,4.0
4553,4.0
4554,4.0
4555,9.0
4556,4.0
4557,4.0
4558,4.0
4559,4.0
4560,6.0
4561,4.0
4562,4.0
4563,4.0
4564,4.0
4565,4.0
4566,4.0
4567,4.0
4568,4.0
4569,4.0
4570,6.0
4571,4.0
4572,4.0
4573,4.0
4574,4.0
4575,4.0
4576,4.0
4577,9.0
4578,4.0
4579,4.0
4580,4.0
4581,4.0
4582,4.0
4583,4.0
4584,4.0
4585,4.0
4586,9.0
4587,4.0
4588,4.0
4589,4.0
4590,4.0
4591,4.0
4592,4.0
4593,4.0
4594,4.0
4595,4.0
4596,4.0
4597,4.0
4598,4.0
4599,4.0
4600,4.0
4601,4.0
4602,4.0
4603,4.0
4604,4.0
4605,4.0
4606,4.0
4607,4.0
4608,4.0
4609,4.0
4610,4.0
4611,4.0
4612,4.0
4613,4.0
4614,4.0
4615,4.0
4616,4.0
4617,4.0
4618,4.0
4619,4.0
4620,4.0
4621,4.0
4622,9.0
4623,4.0
4624,4.0
4625,4.0
4626,4.0
4627,4.0
4628,4.0
4629,4.0
4630,4.0
4631,4.0
4632,4.0
4633,4.0
4634,4.0
4635,4.0
4636,4.0
4637,4.0
4638,4.0
4639,4.0
4640,4.0
4641,4.0
4642,4.0
4643,9.0
4644,4.0
4645,4.0
4646,4.0
4647,4.0
4648,4.0
4649,4.0
4650,4.0
4651,4.0
4652,4.0
4653,4.0
4654,4.0
4655,4.0
4656,4.0
4657,4.0
4658,4.0
4659,4.0
4660,4.0
4661,4.0
4662,4.0
4663,4.0
4664,4.0
4665,4.0
4666,4.0
4667,4.0
4668,4.0
4669,4.0
4670,4.0
4671,4.0
4672,4.0
4673,4.0
4674,4.0
4675,9.0
4676,4.0
4677,4.0
4678,4.0
4679,4.0
4680,4.0
4681,4.0
4682,4.0
4683,4.0
4684,4.0
4685,4.0
4686,4.0
4687,4.0
4688,4.0
4689,4.0
4690,4.0
4691,4.0
4692,4.0
4693,4.0
4694,4.0
4695,4.0
4696,4.0
4697,4.0
4698,4.0
4699,4.0
4700,4.0
4701,4.0
4702,4.0
4703,4.0
4704,4.0
4705,4.0
4706,4.0
4707,4.0
4708,4.0
4709,4.0
4710,4.0
4711,4.0
4712,4.0
4713,4.0
4714,4.0
4715,4.0
4716,4.0
4717,4.0
4718,4.0
4719,4.0
4720,4.0
4721,4.0
4722,4.0
4723,4.0
4724,4.0
4725,4.0
4726,4.0
4727,4.0
4728,4.0
4729,4.0
4730,4.0
4731,4.0
4732,4.0
4733,4.0
4734,4.0
4735,4.0
4736,4.0
4737,4.0
4738,4.0
4739,4.0
4740,4.0
4741,4.0
4742,4.0
4743,4.0
4744,0.0
4745,4.0
4746,4.0
4747,4.0
4748,4.0
4749,9.0
4750,4.0
4751,4.0
4752,4.0
4753,4.0
4754,4.0
4755,4.0
4756,4.0
4757,4.0
4758,4.0
4759,4.0
4760,4.0
4761,4.0
4762,4.0
4763,4.0
4764,4.0
4765,4.0
4766,4.0
4767,4.0
4768,4.0
4769,4.0
4770,4.0
4771,4.0
4772,4.0
4773,4.0
4774,4.0
4775,4.0
4776,4.0
4777,4.0
4778,4.0
4779,4.0
4780,4.0
4781,4.0
4782,4.0
4783,4.0
4784,4.0
4785,4.0
4786,4.0
4787,4.0
4788,4.0
4789,4.0
4790,4.0
4791,4.0
4792,4.0
4793,4.0
4794,4.0
4795,4.0
4796,4.0
4797,4.0
4798,4.0
4799,4.0
4800,4.0
4801,4.0
4802,4.0
4803,4.0
4804,4.0
4805,4.0
4806,4.0
4807,4.0
4808,4.0
4809,4.0
4810,4.0
4811,4.0
4812,4.0
4813,4.0
4814,4.0
4815,4.0
4816,4.0
4817,4.0
4818,4.0
4819,4.0
4820,4.0
4821,4.0
4822,4.0
4823,4.0
4824,4.0
4825,4.0
4826,4.0
4827,4.0
4828,4.0
4829,4.0
4830,4.0
4831,4.0
4832,4.0
4833,4.0
4834,4.0
4835,4.0
4836,4.0
4837,4.0
4838,4.0
4839,4.0
4840,4.0
4841,4.0
4842,4.0
4843,4.0
4844,4.0
4845,4.0
4846,4.0
4847,4.0
4848,4.0
4849,4.0
4850,4.0
4851,4.0
4852,4.0
4853,4.0
4854,4.0
4855,4.0
4856,4.0
4857,4.0
4858,4.0
4859,4.0
4860,4.0
4861,4.0
4862,4.0
4863,4.0
4864,4.0
4865,4.0
4866,4.0
4867,4.0
4868,4.0
4869,4.0
4870,4.0
4871,4.0
4872,4.0
4873,4.0
4874,4.0
4875,4.0
4876,4.0
4877,4.0
4878,4.0
4879,4.0
4880,4.0
4881,4.0
4882,4.0
4883,4.0
4884,4.0
4885,4.0
4886,4.0
4887,4.0
4888,4.0
4889,4.0
4890,4.0
4891,4.0
4892,4.0
4893,4.0
4894,4.0
4895,4.0
4896,4.0
4897,4.0
4898,4.0
4899,4.0
4900,4.0
4901,8.0
4902,4.0
4903,4.0
4904,4.0
4905,4.0
4906,4.0
4907,4.0
4908,4.0
4909,4.0
4910,4.0
4911,4.0
4912,4.0
4913,4.0
4914,4.0
4915,4.0
4916,4.0
4917,4.0
4918,4.0
4919,4.0
4920,4.0
4921,4.0
4922,4.0
4923,4.0
4924,4.0
4925,4.0
4926,4.0
4927,4.0
4928,4.0
4929,4.0
4930,4.0
4931,4.0
4932,4.0
4933,4.0
4934,4.0
4935,4.0
4936,4.0
4937,4.0
4938,4.0
4939,4.0
4940,4.0
4941,4.0
4942,4.0
4943,4.0
4944,4.0
4945,4.0
4946,4.0
4947,4.0
4948,4.0
4949,4.0
4950,4.0
4951,4.0
4952,4.0
4953,4.0
4954,4.0
4955,4.0
4956,4.0
4957,4.0
4958,4.0
4959,4.0
4960,4.0
4961,4.0
4962,4.0
4963,4.0
4964,4.0
4965,4.0
4966,4.0
4967,4.0
4968,4.0
4969,4.0
4970,4.0
4971,4.0
4972,4.0
4973,4.0
4974,4.0
4975,4.0
4976,4.0
4977,4.0
4978,4.0
4979,4.0
4980,4.0
4981,4.0
4982,4.0
4983,4.0
4984,4.0
4985,4.0
4986,4.0
4987,4.0
4988,4.0
4989,4.0
4990,4.0
4991,4.0
4992,4.0
4993,4.0
4994,4.0
4995,4.0
4996,4.0
4997,4.0
4998,4.0
4999,9.0
5000,9.0
5001,4.0
5002,4.0
5003,4.0
5004,4.0
5005,4.0
5006,4.0
5007,4.0
5008,4.0
5009,4.0
5010,4.0
5011,4.0
5012,4.0
5013,4.0
5014,4.0
5015,4.0
5016,4.0
5017,4.0
5018,4.0
5019,4.0
5020,4.0
5021,4.0
5022,4.0
5023,4.0
5024,4.0
5025,4.0
5026,4.0
5027,4.0
5028,4.0
5029,4.0
5030,4.0
5031,4.0
5032,4.0
5033,4.0
5034,4.0
5035,4.0
5036,4.0
5037,4.0
5038,4.0
5039,4.0
5040,4.0
5041,4.0
5042,4.0
5043,4.0
5044,4.0
5045,4.0
5046,4.0
5047,4.0
5048,4.0
5049,4.0
5050,4.0
5051,4.0
5052,4.0
5053,4.0
5054,4.0
5055,4.0
5056,4.0
5057,4.0
5058,4.0
5059,4.0
5060,4.0
5061,4.0
5062,4.0
5063,4.0
5064,4.0
5065,4.0
5066,4.0
5067,4.0
5068,4.0
5069,4.0
5070,4.0
5071,4.0
5072,4.0
5073,4.0
5074,4.0
5075,4.0
5076,4.0
5077,4.0
5078,4.0
5079,4.0
5080,4.0
5081,4.0
5082,4.0
5083,4.0
5084,4.0
5085,4.0
5086,4.0
5087,4.0
5088,4.0
5089,4.0
5090,4.0
5091,4.0
5092,4.0
5093,4.0
5094,4.0
5095,4.0
5096,4.0
5097,4.0
5098,4.0
5099,4.0
5100,4.0
5101,4.0
5102,4.0
5103,4.0
5104,4.0
5105,4.0
5106,4.0
5107,4.0
5108,4.0
5109,4.0
5110,4.0
5111,4.0
5112,4.0
5113,8.0
5114,4.0
5115,4.0
5116,4.0
5117,4.0
5118,4.0
5119,4.0
5120,4.0
5121,4.0
5122,4.0
5123,4.0
5124,4.0
5125,4.0
5126,4.0
5127,4.0
5128,4.0
5129,4.0
5130,4.0
5131,4.0
5132,4.0
5133,4.0
5134,4.0
5135,4.0
5136,4.0
5137,4.0
5138,4.0
5139,5.0
5140,5.0
5141,5.0
5142,5.0
5143,5.0
5144,5.0
5145,5.0
5146,5.0
5147,5.0
5148,5.0
5149,5.0
5150,5.0
5151,5.0
5152,5.0
5153,5.0
5154,5.0
5155,5.0
5156,5.0
5157,5.0
5158,5.0
5159,5.0
5160,5.0
5161,5.0
5162,5.0
5163,5.0
5164,5.0
5165,5.0
5166,5.0
5167,5.0
5168,5.0
5169,5.0
5170,5.0
5171,3.0
5172,5.0
5173,5.0
5174,5.0
5175,5.0
5176,5.0
5177,5.0
5178,5.0
5179,5.0
5180,5.0
5181,5.0
5182,5.0
5183,5.0
5184,5.0
5185,5.0
5186,5.0
5187,5.0
5188,5.0
5189,5.0
5190,5.0
5191,5.0
5192,5.0
5193,5.0
5194,5.0
5195,5.0
5196,5.0
5197,5.0
5198,5.0
5199,5.0
5200,5.0
5201,5.0
5202,5.0
5203,5.0
5204,5.0
5205,8.0
5206,5.0
5207,5.0
5208,5.0
5209,5.0
5210,5.0
5211,5.0
5212,5.0
5213,5.0
5214,5.0
5215,5.0
5216,5.0
5217,5.0
5218,5.0
5219,5.0
5220,5.0
5221,5.0
5222,4.0
5223,5.0
5224,5.0
5225,5.0
5226,5.0
5227,5.0
5228,5.0
5229,5.0
5230,5.0
5231,5.0
5232,5.0
5233,5.0
5234,5.0
5235,5.0
5236,5.0
5237,5.0
5238,5.0
5239,5.0
5240,5.0
5241,5.0
5242,5.0
5243,5.0
5244,5.0
5245,5.0
5246,5.0
5247,5.0
5248,5.0
5249,5.0
5250,5.0
5251,5.0
5252,5.0
5253,5.0
5254,5.0
5255,4.0
5256,7.0
5257,5.0
5258,5.0
5259,5.0
5260,5.0
5261,5.0
5262,5.0
5263,5.0
5264,3.0
5265,5.0
5266,5.0
5267,5.0
5268,5.0
5269,5.0
5270,5.0
5271,5.0
5272,5.0
5273,5.0
5274,5.0
5275,5.0
5276,5.0
5277,5.0
5278,5.0
5279,5.0
5280,5.0
5281,5.0
5282,5.0
5283,5.0
5284,5.0
5285,5.0
5286,9.0
5287,5.0
5288,5.0
5289,5.0
5290,5.0
5291,5.0
5292,5.0
5293,3.0
5294,5.0
5295,5.0
5296,5.0
5297,5.0
5298,5.0
5299,5.0
5300,5.0
5301,5.0
5302,5.0
5303,5.0
5304,5.0
5305,5.0
5306,5.0
5307,5.0
5308,5.0
5309,5.0
5310,5.0
5311,5.0
5312,5.0
5313,5.0
5314,5.0
5315,5.0
5316,5.0
5317,5.0
5318,5.0
5319,5.0
5320,5.0
5321,5.0
5322,5.0
5323,3.0
5324,5.0
5325,5.0
5326,5.0
5327,5.0
5328,5.0
5329,5.0
5330,5.0
5331,5.0
5332,5.0
5333,5.0
5334,5.0
5335,5.0
5336,5.0
5337,5.0
5338,5.0
5339,5.0
5340,5.0
5341,5.0
5342,6.0
5343,5.0
5344,5.0
5345,5.0
5346,5.0
5347,5.0
5348,5.0
5349,5.0
5350,5.0
5351,5.0
5352,9.0
5353,5.0
5354,5.0
5355,5.0
5356,5.0
5357,5.0
5358,5.0
5359,5.0
5360,5.0
5361,5.0
5362,5.0
5363,5.0
5364,5.0
5365,5.0
5366,5.0
5367,5.0
5368,5.0
5369,5.0
5370,5.0
5371,5.0
5372,8.0
5373,5.0
5374,5.0
5375,5.0
5376,3.0
5377,5.0
5378,5.0
5379,5.0
5380,5.0
5381,5.0
5382,5.0
5383,5.0
5384,5.0
5385,5.0
5386,5.0
5387,5.0
5388,5.0
5389,5.0
5390,5.0
5391,5.0
5392,5.0
5393,5.0
5394,5.0
5395,5.0
5396,5.0
5397,5.0
5398,5.0
5399,5.0
5400,5.0
5401,5.0
5402,5.0
5403,5.0
5404,5.0
5405,5.0
5406,5.0
5407,5.0
5408,5.0
5409,5.0
5410,5.0
5411,5.0
5412,5.0
5413,5.0
5414,5.0
5415,5.0
5416,5.0
5417,5.0
5418,5.0
5419,5.0
5420,5.0
5421,5.0
5422,5.0
5423,5.0
5424,5.0
5425,5.0
5426,5.0
5427,5.0
5428,5.0
5429,5.0
5430,5.0
5431,5.0
5432,9.0
5433,5.0
5434,5.0
5435,5.0
5436,5.0
5437,5.0
5438,5.0
5439,5.0
5440,5.0
5441,5.0
5442,5.0
5443,5.0
5444,5.0
5445,5.0
5446,5.0
5447,5.0
5448,5.0
5449,5.0
5450,5.0
5451,5.0
5452,5.0
5453,5.0
5454,5.0
5455,5.0
5456,5.0
5457,5.0
5458,5.0
5459,5.0
5460,5.0
5461,5.0
5462,0.0
5463,5.0
5464,5.0
5465,5.0
5466,5.0
5467,5.0
5468,5.0
5469,5.0
5470,5.0
5471,5.0
5472,5.0
5473,5.0
5474,5.0
5475,5.0
5476,5.0
5477,5.0
5478,4.0
5479,5.0
5480,5.0
5481,5.0
5482,5.0
5483,8.0
5484,5.0
5485,5.0
5486,5.0
5487,5.0
5488,5.0
5489,5.0
5490,5.0
5491,5.0
5492,5.0
5493,5.0
5494,5.0
5495,5.0
5496,5.0
5497,6.0
5498,5.0
5499,3.0
5500,5.0
5501,5.0
5502,5.0
5503,5.0
5504,5.0
5505,5.0
5506,5.0
5507,5.0
5508,5.0
5509,5.0
5510,5.0
5511,5.0
5512,5.0
5513,5.0
5514,5.0
5515,5.0
5516,5.0
5517,5.0
5518,5.0
5519,5.0
5520,5.0
5521,5.0
5522,5.0
5523,5.0
5524,5.0
5525,5.0
5526,5.0
5527,5.0
5528,5.0
5529,5.0
5530,5.0
5531,5.0
5532,5.0
5533,5.0
5534,5.0
5535,5.0
5536,8.0
5537,5.0
5538,5.0
5539,5.0
5540,5.0
5541,5.0
5542,5.0
5543,5.0
5544,5.0
5545,5.0
5546,9.0
5547,5.0
5548,7.0
5549,5.0
5550,5.0
5551,5.0
5552,5.0
5553,5.0
5554,5.0
5555,5.0
5556,5.0
5557,5.0
5558,5.0
5559,5.0
5560,5.0
5561,5.0
5562,5.0
5563,5.0
5564,5.0
5565,5.0
5566,5.0
5567,5.0
5568,5.0
5569,5.0
5570,5.0
5571,5.0
5572,5.0
5573,5.0
5574,5.0
5575,5.0
5576,5.0
5577,5.0
5578,5.0
5579,5.0
5580,5.0
5581,5.0
5582,5.0
5583,5.0
5584,5.0
5585,5.0
5586,5.0
5587,5.0
5588,5.0
5589,5.0
5590,5.0
5591,5.0
5592,5.0
5593,5.0
5594,5.0
5595,5.0
5596,5.0
5597,5.0
5598,5.0
5599,5.0
5600,5.0
5601,5.0
5602,5.0
5603,5.0
5604,5.0
5605,5.0
5606,5.0
5607,5.0
5608,5.0
5609,5.0
5610,5.0
5611,5.0
5612,5.0
5613,5.0
5614,5.0
5615,5.0
5616,5.0
5617,5.0
5618,5.0
5619,5.0
5620,5.0
5621,5.0
5622,5.0
5623,5.0
5624,5.0
5625,5.0
5626,5.0
5627,5.0
5628,5.0
5629,5.0
5630,5.0
5631,5.0
5632,5.0
5633,5.0
5634,5.0
5635,5.0
5636,5.0
5637,5.0
5638,5.0
5639,5.0
5640,5.0
5641,5.0
5642,5.0
5643,5.0
5644,5.0
5645,5.0
5646,5.0
5647,5.0
5648,5.0
5649,5.0
5650,5.0
5651,5.0
5652,5.0
5653,5.0
5654,5.0
5655,5.0
5656,5.0
5657,5.0
5658,5.0
5659,5.0
5660,5.0
5661,5.0
5662,5.0
5663,5.0
5664,5.0
5665,5.0
5666,5.0
5667,5.0
5668,5.0
5669,5.0
5670,5.0
5671,5.0
5672,5.0
5673,5.0
5674,5.0
5675,5.0
5676,5.0
5677,5.0
5678,3.0
5679,5.0
5680,5.0
5681,5.0
5682,5.0
5683,5.0
5684,5.0
5685,8.0
5686,5.0
5687,5.0
5688,3.0
5689,5.0
5690,5.0
5691,5.0
5692,5.0
5693,5.0
5694,5.0
5695,5.0
5696,5.0
5697,5.0
5698,5.0
5699,5.0
5700,5.0
5701,5.0
5702,5.0
5703,5.0
5704,5.0
5705,5.0
5706,5.0
5707,5.0
5708,5.0
5709,5.0
5710,5.0
5711,5.0
5712,5.0
5713,5.0
5714,5.0
5715,5.0
5716,5.0
5717,5.0
5718,5.0
5719,5.0
5720,5.0
5721,5.0
5722,5.0
5723,5.0
5724,5.0
5725,5.0
5726,5.0
5727,5.0
5728,5.0
5729,5.0
5730,5.0
5731,5.0
5732,5.0
5733,5.0
5734,5.0
5735,5.0
5736,5.0
5737,5.0
5738,5.0
5739,5.0
5740,3.0
5741,5.0
5742,5.0
5743,5.0
5744,5.0
5745,5.0
5746,5.0
5747,5.0
5748,5.0
5749,5.0
5750,5.0
5751,5.0
5752,5.0
5753,5.0
5754,5.0
5755,5.0
5756,5.0
5757,5.0
5758,5.0
5759,5.0
5760,5.0
5761,5.0
5762,5.0
5763,5.0
5764,5.0
5765,5.0
5766,5.0
5767,5.0
5768,5.0
5769,5.0
5770,5.0
5771,5.0
5772,5.0
5773,5.0
5774,5.0
5775,5.0
5776,5.0
5777,5.0
5778,5.0
5779,5.0
5780,5.0
5781,5.0
5782,5.0
5783,5.0
5784,5.0
5785,5.0
5786,5.0
5787,5.0
5788,5.0
5789,5.0
5790,5.0
5791,5.0
5792,5.0
5793,5.0
5794,5.0
5795,5.0
5796,5.0
5797,5.0
5798,5.0
5799,5.0
5800,5.0
5801,5.0
5802,5.0
5803,5.0
5804,5.0
5805,5.0
5806,5.0
5807,5.0
5808,5.0
5809,5.0
5810,5.0
5811,5.0
5812,5.0
5813,5.0
5814,5.0
5815,5.0
5816,5.0
5817,5.0
5818,5.0
5819,5.0
5820,5.0
5821,5.0
5822,5.0
5823,5.0
5824,5.0
5825,5.0
5826,5.0
5827,5.0
5828,5.0
5829,5.0
5830,5.0
5831,5.0
5832,5.0
5833,5.0
5834,5.0
5835,5.0
5836,5.0
5837,5.0
5838,5.0
5839,5.0
5840,5.0
5841,5.0
5842,5.0
5843,6.0
5844,5.0
5845,5.0
5846,5.0
5847,5.0
5848,5.0
5849,5.0
5850,5.0
5851,5.0
5852,5.0
5853,5.0
5854,5.0
5855,5.0
5856,5.0
5857,5.0
5858,5.0
5859,5.0
5860,5.0
5861,5.0
5862,5.0
5863,5.0
5864,5.0
5865,5.0
5866,5.0
5867,5.0
5868,5.0
5869,5.0
5870,5.0
5871,5.0
5872,5.0
5873,5.0
5874,5.0
5875,5.0
5876,5.0
5877,5.0
5878,5.0
5879,5.0
5880,5.0
5881,5.0
5882,5.0
5883,5.0
5884,5.0
5885,5.0
5886,5.0
5887,5.0
5888,5.0
5889,5.0
5890,5.0
5891,5.0
5892,5.0
5893,5.0
5894,5.0
5895,5.0
5896,5.0
5897,5.0
5898,5.0
5899,5.0
5900,5.0
5901,5.0
5902,5.0
5903,5.0
5904,5.0
5905,5.0
5906,5.0
5907,5.0
5908,5.0
5909,5.0
5910,5.0
5911,5.0
5912,5.0
5913,5.0
5914,5.0
5915,5.0
5916,5.0
5917,5.0
5918,5.0
5919,5.0
5920,5.0
5921,5.0
5922,5.0
5923,5.0
5924,5.0
5925,5.0
5926,5.0
5927,5.0
5928,5.0
5929,5.0
5930,5.0
5931,5.0
5932,5.0
5933,5.0
5934,5.0
5935,5.0
5936,5.0
5937,5.0
5938,5.0
5939,5.0
5940,5.0
5941,5.0
5942,5.0
5943,5.0
5944,5.0
5945,5.0
5946,5.0
5947,5.0
5948,5.0
5949,5.0
5950,5.0
5951,5.0
5952,5.0
5953,5.0
5954,5.0
5955,5.0
5956,5.0
5957,5.0
5958,5.0
5959,5.0
5960,5.0
5961,5.0
5962,5.0
5963,5.0
5964,5.0
5965,5.0
5966,5.0
5967,5.0
5968,5.0
5969,5.0
5970,5.0
5971,5.0
5972,5.0
5973,5.0
5974,5.0
5975,5.0
5976,5.0
5977,5.0
5978,5.0
5979,5.0
5980,5.0
5981,5.0
5982,5.0
5983,5.0
5984,5.0
5985,5.0
5986,5.0
5987,5.0
5988,5.0
5989,5.0
5990,5.0
5991,5.0
5992,5.0
5993,5.0
5994,5.0
5995,5.0
5996,5.0
5997,5.0
5998,5.0
5999,5.0
6000,5.0
6001,5.0
6002,5.0
6003,5.0
6004,5.0
6005,5.0
6006,5.0
6007,5.0
6008,5.0
6009,5.0
6010,6.0
6011,5.0
6012,6.0
6013,5.0
6014,0.0
6015,5.0
6016,5.0
6017,5.0
6018,5.0
6019,5.0
6020,5.0
6021,5.0
6022,5.0
6023,5.0
6024,5.0
6025,5.0
6026,5.0
6027,3.0
6028,6.0
6029,5.0
6030,5.0
6031,6.0
6032,6.0
6033,6.0
6034,6.0
6035,6.0
6036,6.0
6037,6.0
6038,6.0
6039,6.0
6040,6.0
6041,6.0
6042,6.0
6043,6.0
6044,6.0
6045,6.0
6046,6.0
6047,6.0
6048,6.0
6049,6.0
6050,6.0
6051,6.0
6052,6.0
6053,0.0
6054,6.0
6055,6.0
6056,6.0
6057,6.0
6058,6.0
6059,6.0
6060,6.0
6061,6.0
6062,6.0
6063,6.0
6064,6.0
6065,6.0
6066,0.0
6067,6.0
6068,6.0
6069,6.0
6070,6.0
6071,6.0
6072,6.0
6073,6.0
6074,6.0
6075,6.0
6076,6.0
6077,6.0
6078,6.0
6079,6.0
6080,6.0
6081,6.0
6082,6.0
6083,6.0
6084,6.0
6085,6.0
6086,6.0
6087,6.0
6088,6.0
6089,6.0
6090,6.0
6091,6.0
6092,6.0
6093,6.0
6094,6.0
6095,6.0
6096,6.0
6097,6.0
6098,6.0
6099,6.0
6100,6.0
6101,6.0
6102,6.0
6103,6.0
6104,6.0
6105,6.0
6106,6.0
6107,6.0
6108,6.0
6109,6.0
6110,6.0
6111,6.0
6112,6.0
6113,6.0
6114,0.0
6115,6.0
6116,6.0
6117,6.0
6118,5.0
6119,6.0
6120,6.0
6121,6.0
6122,6.0
6123,6.0
6124,6.0
6125,6.0
6126,6.0
6127,6.0
6128,6.0
6129,6.0
6130,6.0
6131,6.0
6132,1.0
6133,6.0
6134,6.0
6135,6.0
6136,6.0
6137,6.0
6138,6.0
6139,6.0
